OBJECTID,ID,Camera ID,Camera Type,Location,Source,Source_URL,Display_Type,View_Direction,Webcam_URL,PopUp_URL,Consolidated_URL,NearBy_Place,County,State,Elevation_Ft,Longitude,Latitude,GlobalID,Thumbnail URL,View Degrees,Tilt,Zoom,Field of View,Shape__Area,Shape__Length,Shape__Area_2,Shape__Length_2,CreationDate,Creator,EditDate,Editor
149,,Axis-TuscanButte,Fire,Tuscan_Butte_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2462,,https://ops.alertcalifornia.org/,,Tehama,,0,-122.090103,40.2584,fe96e9be-6390-4c1d-84b7-4d0b65a0743f,https://ops.alertcalifornia.org/cam-console/2462,79.3,0,1,62.81,,,4070735724.69922,296726.683350643,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
150,,Axis-PepperwoodPreserve1,Fire,Pepperwood_Preserve,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11026,,https://ops.alertcalifornia.org/,,Sonoma,,0,-122.703773,38.582798,c968a162-fcf6-4d44-96a0-b5ab96c39dbb,https://ops.alertcalifornia.org/cam-console/11026,333.68,0,1,61.54,,,3939913277.35156,289165.12000225,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
151,,Axis-Otay2,Fire,Otay_Mtn_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2232,,https://ops.alertcalifornia.org/,,SanDiego,,0,-116.844704,32.594803,1f385d4b-d680-4aff-a672-d097c9fce55c,https://ops.alertcalifornia.org/cam-console/2232,155.12,0,1,62.81,,,3665024007.99219,276992.108254673,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
152,,Axis-SonomaMt,Fire,Sonoma_Mtn,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2404,,https://ops.alertcalifornia.org/,,Sonoma,,0,-122.578102,38.348202,32112c49-62be-48c6-8561-cae220dfb9c1,https://ops.alertcalifornia.org/cam-console/2404,54.07,0,1,62.81,,,3972658704.90234,291216.037999535,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
153,,Axis-Shandon2,Fire,Shandon_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2377,,https://ops.alertcalifornia.org/,,SanLuisObispo,,0,-120.351349,35.65205,f06ffabc-3605-4512-9d36-4d83a03aa64f,https://ops.alertcalifornia.org/cam-console/2377,0.21,0,1,61.54,,,3786198130.58594,282219.970107356,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
154,,Axis-StoneyRidge,Fire,Stoney_Ridge,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1733,,https://ops.alertcalifornia.org/,,Placer,,0,-121.128784,38.919655,38f1daa4-f630-415e-a961-c02eee0bdd95,https://ops.alertcalifornia.org/cam-console/1733,290.06,0,1,62.81,,,3998365741.75,293101.008400539,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
155,,Axis-Arcadia1,Fire,Arcadia_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1788,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.025688,34.179638,1e2b7704-6e64-4d2d-ab20-86da04468ea8,https://ops.alertcalifornia.org/cam-console/1788,107.61,0,1,62.81,,,3737801994.33594,281625.01445095,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
156,,Axis-MonumentOR,Fire,Monument_OR,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11127,,https://ops.alertcalifornia.org/,,Malheur,,0,-117.891306,43.664264,03028022-bd06-4ea4-8143-fb786052b310,https://ops.alertcalifornia.org/cam-console/11127,150.61,0,323,30.91,,,2458776780.98828,262609.791656416,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
157,,Axis-Rockpile1,Fire,Rockpile_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11024,,https://ops.alertcalifornia.org/,,Sonoma,,0,-123.053902,38.718899,f4369d8d-b1b6-46ed-904c-ff8aa5784b73,https://ops.alertcalifornia.org/cam-console/11024,225.84,0,1,61.54,,,3906478368,288142.218849819,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
158,,Axis-BlueRidge2,Fire,Blue_Ridge_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1841,,https://ops.alertcalifornia.org/,,Tulare,,0,-118.839729,36.28661,fdef8f64-2e0a-4b17-abb4-549de8c55bf3,https://ops.alertcalifornia.org/cam-console/1841,0.09,0,1,62.81,,,3861931228.83984,284724.529507151,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
159,,Axis-Wagontire,Fire,Wagontire,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11142,,https://ops.alertcalifornia.org/,,Harney,,0,-119.891531,43.348685,45c882b7-1933-4333-b42b-792f2a315955,https://ops.alertcalifornia.org/cam-console/11142,89.99,0,1,61.54,,,4213666652.13281,302908.694218057,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
160,,Axis-InksRidge,Fire,Inks_Ridge,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1669,,https://ops.alertcalifornia.org/,,Tehama,,0,-122.121361,40.374496,efdb9d78-3182-486d-9ef0-bd5afdf51eee,https://ops.alertcalifornia.org/cam-console/1669,147.41,0,1,61.54,,,3999706531.65234,291902.218161395,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
161,,Axis-FallenLeaf,Fire,Fallen_Leaf_Lake,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1966,,https://ops.alertcalifornia.org/,,El Dorado,,0,-120.065697,38.8792,5db2569d-01cf-4a13-8141-3b506e6225f4,https://ops.alertcalifornia.org/cam-console/1966,352.32,0,1,61.54,,,3954317896.66406,289390.752881718,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
162,,Axis-MtLewisTuolumne2,Fire,Mt_Lewis_Tuolumne_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2179,,https://ops.alertcalifornia.org/,,Tuolumne,,0,-120.161903,38.035301,e948bcdc-2b52-49ea-b2f5-884d6a34f83b,https://ops.alertcalifornia.org/cam-console/2179,120.01,0,1,61.54,,,3873159109.72656,287020.538176166,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
163,,Axis-SugarHill1,Fire,Sugar_Hill_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11018,,https://ops.alertcalifornia.org/,,Modoc,,0,-120.32635,41.80376,3588f6cc-c0c4-408f-826a-55b24345bf7f,https://ops.alertcalifornia.org/cam-console/11018,219.51,0,1,61.54,,,4086072675.38672,295841.66335081,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
164,,Axis-GypsumSouth1,Fire,Gypsum_Canyon_South_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11091,,https://ops.alertcalifornia.org/,,Orange,,0,-117.720049,33.85638,487a48a3-416f-4ddd-989d-13e841053e83,https://ops.alertcalifornia.org/cam-console/11091,55.39,0,1,61.54,,,3705036217.91016,279611.381407896,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
165,,Axis-SpinksCanyon,Fire,Spinks_Canyon,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2410,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-117.95771,34.154476,1dcfe169-0787-40fd-9353-e9d7e05ca2b5,https://ops.alertcalifornia.org/cam-console/2410,171.48,0,1,62.81,,,3731942170.61719,279429.315665762,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
166,,Axis-SoledadPeak1,Fire,Soledad_Peak_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/8608,,https://ops.alertcalifornia.org/,,Monterey,,0,-121.428891,36.382808,3d39e339-69a3-435e-87e2-c37cd434a549,https://ops.alertcalifornia.org/cam-console/8608,312.51,0,9,61.58,,,3826120549.82813,284689.674540896,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
167,,Axis-NicholKnob1,Fire,Nichol_Knob,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2208,,https://ops.alertcalifornia.org/,,ContraCosta,,0,-122.382057,37.920311,8a0159f3-a814-45a0-bc57-819484d9c3e8,https://ops.alertcalifornia.org/cam-console/2208,111.77,0,1,62.81,,,3916135390.46094,289380.586666811,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
168,,Axis-Gold1,Fire,Decker_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1933,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.851891,34.110126,a61fc49a-5fe4-48ed-9d5c-93066d9c574c,https://ops.alertcalifornia.org/cam-console/1933,323.17,0,2,62.66,,,3756363719.97656,281231.465855766,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
169,,Axis-MiliasRanch2,Fire,Milias_Ranch_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2659,,https://ops.alertcalifornia.org/,,SantaClara,,0,-121.48786,37.048428,14895464-c5ba-4980-9394-89a53b3a9908,https://ops.alertcalifornia.org/cam-console/2659,299.77,0,1,61.54,,,3855599571.77734,286258.563841507,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
170,,Axis-MountainGate2,Fire,Mountain_Gate_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2141,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.482567,34.107635,18d64c2a-48ff-4573-a297-74e01b77ec84,https://ops.alertcalifornia.org/cam-console/2141,0.65,0,1,61.54,,,3714872073.42969,279216.850050331,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
171,,Axis-Deadwood2,Fire,Deadwood_Mtn_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1932,,https://ops.alertcalifornia.org/,,Madera,,0,-119.686455,37.314125,62093248-1a38-48a0-8888-32ac4f3455ea,https://ops.alertcalifornia.org/cam-console/1932,-0.98,0,1,62.81,,,3914715136.24609,286907.377116448,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
172,,Axis-Hel69BWest,Fire,LACFD_Helibase_69_Bravo_W,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2059,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.627884,34.074585,6eb33256-7564-4d3f-92d5-bd205197d225,https://ops.alertcalifornia.org/cam-console/2059,30.71,0,1,61.54,,,3715756760.29297,279621.577753137,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
173,,Axis-DyerMtn1,Fire,Dyer_Mtn_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1642,,https://ops.alertcalifornia.org/,,Lassen,,0,-121.0327,40.238998,52cbdd7a-6991-4691-8ec7-99cee40ab9f2,https://ops.alertcalifornia.org/cam-console/1642,92.37,0,1,61.54,,,4012152710.91406,293778.249527878,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
174,,Axis-OakCanyon1,Fire,Oak_Canyon_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2584,,https://ops.alertcalifornia.org/,,Orange,,0,-117.752052,33.83828,b9bf98dd-0139-48c0-8bb8-6d306f12fdde,https://ops.alertcalifornia.org/cam-console/2584,248.98,0,1,61.54,,,3678153881.69141,278697.072481743,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
175,,Axis-DuncanRanch2,Fire,Duncan_Ranch_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1948,,https://ops.alertcalifornia.org/,,Kern,,0,-120.17997,35.777916,15ec96ce-6d60-4e8c-a573-8c149077a7ad,https://ops.alertcalifornia.org/cam-console/1948,239.27,0,1,61.54,,,3761304324.17188,282127.982805525,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
176,,Axis-SkyOaksSouth,Fire,Sky_Oaks_South,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2393,,https://ops.alertcalifornia.org/,,SanDiego,,0,-116.622292,33.378658,7cbb40b6-b778-417e-a61b-fdff772dcb31,https://ops.alertcalifornia.org/cam-console/2393,264.12,0,1,62.81,,,3709245535.22656,280572.268360982,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
177,,Axis-GrassMountainLA1,Fire,Grass_Mountain_Los_Angeles_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2717,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.4144,34.64091,5722f8f7-f029-45f3-b7b5-fc5f1c318b31,https://ops.alertcalifornia.org/cam-console/2717,159.93,0,1,61.54,,,3708685873.42578,279131.918159394,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
178,,Axis-DeerParkWest1,Fire,Deer_Park_West,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2599,,https://ops.alertcalifornia.org/,,Napa,,0,-122.454876,38.54618,6bc55287-2c0b-4f9f-86ba-c16409fbdc2e,https://ops.alertcalifornia.org/cam-console/2599,287.07,0,1,61.54,,,3929358141.16406,289821.709502365,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
179,,Axis-StarrCanyon2,Fire,Starr_Canyon_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2728,,https://ops.alertcalifornia.org/,,SantaClara,,0,-121.554674,37.184729,e18f5a1d-b811-44cc-ab26-d291c8e2c6c4,https://ops.alertcalifornia.org/cam-console/2728,-0.25,0,1,61.54,,,3862572744.12891,285447.712713846,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
180,,Axis-Zephyr,Fire,Zephyr_NV_Big_George_Ventures,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/12236,,https://ops.alertcalifornia.org/,,Douglas,,0,-119.936996,39.013,dc6fcb55-0560-4dcd-bd51-427deb89e73b,https://ops.alertcalifornia.org/cam-console/12236,262.64,0,1,62.81,,,3984492284.78516,292917.293960808,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
181,,Axis-BoucherWest,Fire,Boucher_Hill_West,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1846,,https://ops.alertcalifornia.org/,,SanDiego,,0,-116.9198,33.334606,c30c64f7-513a-43fe-a8a5-9f2036cca344,https://ops.alertcalifornia.org/cam-console/1846,281.66,0,1,61.54,,,3673823882.69141,278637.396011292,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
182,,Axis-SearsPoint,Fire,Sears_Point,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2375,,https://ops.alertcalifornia.org/,,Sonoma,,0,-122.463585,38.1604,989eff42-2a3d-48e0-81ad-f325e3190cdb,https://ops.alertcalifornia.org/cam-console/2375,353.45,0,1,61.54,,,3914492542.46875,287682.726428606,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
183,,Axis-FremontPeak,Fire,Fremont_Peak,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1980,,https://ops.alertcalifornia.org/,,Monterey,,0,-121.502434,36.756283,211f65f2-4f51-4304-a91a-33e70f4193b2,https://ops.alertcalifornia.org/cam-console/1980,31.03,0,1,61.54,,,3843353971.17188,285103.671608127,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
184,,Axis-CoronadoHillsS,Fire,Coronado_Hills_S,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2581,,https://ops.alertcalifornia.org/,,SanDiego,,0,-117.153061,33.110634,8d407577-2eed-4078-9a43-dccd91335c3d,https://ops.alertcalifornia.org/cam-console/2581,174.12,0,1,61.54,,,3644681875.58594,276286.492737754,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
185,,Axis-BearPeakSouth,Fire,Bear_Peak_South_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1819,,https://ops.alertcalifornia.org/,,SanBernardino,,0,-116.850601,34.209702,d3f7edeb-50a9-4fde-8689-a4e854e48cfd,https://ops.alertcalifornia.org/cam-console/1819,172.09,0,1,62.81,,,3734391277.14844,279522.76955148,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
186,,Axis-Sloan1,Fire,Sloan_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2396,,https://ops.alertcalifornia.org/,,SanLuisObispo,,0,-120.710426,35.614849,e836e28e-5e5c-46cb-b01d-5a718f2deecf,https://ops.alertcalifornia.org/cam-console/2396,200.07,0,1,61.54,,,3752726263.83203,281001.728087808,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
187,,Axis-Cave,Fire,Cave_Mtn,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/12186,,https://ops.alertcalifornia.org/,,White Pine,,0,-114.614952,39.160831,0114d51c-029d-4718-a0c9-3050de5358db,https://ops.alertcalifornia.org/cam-console/12186,341.45,0,1,62.81,,,4018090927.82813,291593.810426061,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
188,,Axis-ClineButte,Fire,Cline_Butte,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11146,,https://ops.alertcalifornia.org/,,Deschutes,,0,-121.29735,44.25839,d650309b-d3f6-421d-b9d0-9860682a266a,https://ops.alertcalifornia.org/cam-console/11146,180.13,0,39,55.1,,,3968811656.64063,296815.385529955,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
189,,Axis-WolfMtn2,Fire,Wolf_Mtn_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1747,,https://ops.alertcalifornia.org/,,Nevada,,0,-121.099701,39.133999,395adaa5-4ad5-4ee6-9a5f-1c8ecfd7eed6,https://ops.alertcalifornia.org/cam-console/1747,0.74,0,1,62.81,,,4015057629.88672,291069.897757932,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
190,,Axis-Zinfandel2,Fire,Zinfandel_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2523,,https://ops.alertcalifornia.org/,,Napa,,0,-122.477623,38.46867,8e9666e8-3079-4423-ba3a-287d28deb679,https://ops.alertcalifornia.org/cam-console/2523,239.48,0,1,61.54,,,3895880780.90625,288001.145758165,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
191,,Axis-Chabot,Fire,Chabot,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2578,,https://ops.alertcalifornia.org/,,Alameda,,0,-122.185417,37.820419,ebb9dcd5-3595-4fee-a4a2-0a8d62039f1f,https://ops.alertcalifornia.org/cam-console/2578,6.04,0,1,61.54,,,3896151800.62109,286898.561145057,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
192,,Axis-SnowSummitWest,Fire,Snow_Summit_West,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2402,,https://ops.alertcalifornia.org/,,SanBernardino,,0,-116.894699,34.222801,3308de30-98fc-4798-8d2c-abab21ed3db7,https://ops.alertcalifornia.org/cam-console/2402,248.36,0,1,62.81,,,3737919142.79297,281514.469468762,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
193,,Axis-Kregor,Fire,Kregor_Peak,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2054,,https://ops.alertcalifornia.org/,,ContraCosta,,0,-121.891121,37.94302,30bc83e8-68dd-4c9c-ae2d-08cb247b1faf,https://ops.alertcalifornia.org/cam-console/2054,179.74,0,1,62.81,,,3914118806.00391,286881.714516405,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
194,,Axis-MtElizabeth2,Fire,Mt_Elizabeth_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2160,,https://ops.alertcalifornia.org/,,Tuolumne,,0,-120.247307,38.063023,1a813896-d540-4003-9349-fa6b183cb7e7,https://ops.alertcalifornia.org/cam-console/2160,0.12,0,1,61.54,,,3909022778.97266,287416.47863612,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
